InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,NBMinColum,Strategy,LowerBound,GenerateCol,maxNbCallHeuristics,Memorization,NBNodes,NBCut,NBCleaning,NBCutInMemo,NBRemInMemo,NBComputeCost,NBCallsHeu,NBCallDP,NBCallSubProcessCG,NBCallSubProcessBaB,isOptimal,Objective
instance7_n_40_N_80_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,2.26282,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_40_N_80_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,8.45047,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,95
instance5_n_20_N_80_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,1.13929,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,3
instance7_n_20_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.43381,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.427692,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_20_N_80_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.669361,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_60_N_80_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,3.91275,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.592862,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_60_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.01,300,nan,depth-first,LB_from_MIP,nan,nan,0,23938,22603,0,0,0,42,0,0,0,1828,0,53
instance1_n_60_N_80_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.01,300,nan,depth-first,LB_from_MIP,nan,nan,0,20775,21951,0,0,0,42,0,0,0,5242,0,17
instance2_n_20_N_80_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,1.22342,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,9
instance3_n_60_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.02,300,nan,depth-first,LB_from_MIP,nan,nan,0,33060,28820,0,0,0,42,0,0,0,9807,0,16
instance2_n_60_N_80_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.003,300,1,depth-first,Columns_Generation,0,1,0,45239,23798,0,0,0,473486,0,540906,0,6825,0,16
instance1_n_40_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,2.3245,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_60_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,19724,3021,0,0,0,225534,0,242606,0,3367,0,7
instance9_n_20_N_80_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.806888,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_40_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,47703,22731,0,0,0,82,0,0,0,3300,0,10
instance1_n_40_N_80_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.49726,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_60_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.017,300,nan,depth-first,LB_from_MIP,nan,nan,0,34464,31139,0,0,0,42,0,0,0,3805,0,70
instance7_n_40_N_80_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,17930,9401,0,0,0,272720,0,214924,0,1979,0,16
instance2_n_40_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,6.01612,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_60_N_80_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.014,300,nan,depth-first,LB_from_MIP,nan,nan,0,31310,28360,0,0,0,42,0,0,0,4870,0,66
instance2_n_40_N_80_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.011,300,nan,depth-first,LB_from_MIP,nan,nan,0,38924,29296,0,0,0,82,0,0,0,931,0,54
instance2_n_40_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,5.97544,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_40_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.57255,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_60_N_80_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.016,300,nan,depth-first,LB_from_MIP,nan,nan,0,18713,17923,0,0,0,42,0,0,0,3385,0,28
instance3_n_20_N_80_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,1.09385,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_20_N_80_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.687525,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_20_N_80_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.51797,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.392187,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_40_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,15138,772,0,0,0,196283,0,136636,0,1947,0,3
instance8_n_60_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,28819,16889,0,0,0,373915,0,399256,0,3970,0,30
instance3_n_40_N_80_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,14841,7554,0,0,0,176399,0,144686,0,2116,0,34
instance0_n_60_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.007,300,1,depth-first,Columns_Generation,0,1,0,6235,3014,0,0,0,120702,0,124624,0,545,0,69
instance8_n_60_N_80_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.02,300,nan,depth-first,LB_from_MIP,nan,nan,0,15488,25620,0,0,0,42,0,0,0,7557,0,161
instance4_n_40_N_80_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,26870,6172,0,0,0,316725,0,231878,0,4505,0,3
instance5_n_60_N_80_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.007,300,nan,depth-first,LB_from_MIP,nan,nan,0,13553,21429,0,0,0,42,0,0,0,4983,0,203
instance3_n_60_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,31357,15271,0,0,0,42,0,0,0,2556,0,5
instance7_n_40_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,24939,14422,0,0,0,275865,0,228046,23911772,4817,0,10
instance1_n_20_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.596981,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.012,300,nan,depth-first,LB_from_MIP,nan,nan,0,14528,22435,0,0,0,42,0,0,0,6923,0,118
instance3_n_40_N_80_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,15.5176,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.867166,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_40_N_80_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.55318,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_40_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.37862,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_80_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,2.82946,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_20_N_80_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.534976,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_20_N_80_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.590112,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_60_N_80_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.009,300,nan,depth-first,LB_from_MIP,nan,nan,0,25308,24149,0,0,0,42,0,0,0,8151,0,21
instance0_n_40_N_80_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.008,300,nan,depth-first,LB_from_MIP,nan,nan,0,47337,25382,0,0,0,82,0,0,0,6954,0,16
instance5_n_60_N_80_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.009,300,nan,depth-first,LB_from_MIP,nan,nan,0,23513,37144,0,0,0,42,0,0,0,8811,0,92
instance2_n_20_N_80_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.925278,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_60_N_80_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.017,300,nan,depth-first,LB_from_MIP,nan,nan,0,25342,24254,0,0,0,42,0,0,0,4300,0,107
instance8_n_60_N_80_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,4.7478,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,12611,5246,0,0,0,263097,0,268720,0,1263,0,6
instance1_n_60_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,191595,99683,0,0,0,746332,0,1054138,117692,19754,0,5
instance6_n_20_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.513904,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,7.72298,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,3
instance2_n_60_N_80_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,0,25883,25166,0,0,0,42,0,0,0,6428,0,51
instance0_n_60_N_80_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,3.8025,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.40548,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.025,300,1,depth-first,Columns_Generation,0,1,0,26183,17472,0,0,0,387897,0,418294,0,5213,0,50
instance5_n_40_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,2.44111,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_20_N_80_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.33741,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_40_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.76207,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,55127,23350,0,0,0,474392,0,549676,0,9179,0,15
instance5_n_20_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.544151,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_20_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.481327,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,4.42822,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
instance7_n_60_N_80_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,23176,11785,0,0,0,218913,0,242464,0,1714,0,16
instance2_n_40_N_80_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.008,300,nan,depth-first,LB_from_MIP,nan,nan,0,41213,29740,0,0,0,82,0,0,0,7194,0,2
instance2_n_40_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,0,60895,25938,0,0,0,82,0,0,0,6204,0,5
instance5_n_20_N_80_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.349364,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_20_N_80_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.422129,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_80_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,1.00532,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
instance6_n_40_N_80_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,0,38070,22947,0,0,0,82,0,0,0,1819,0,38
instance3_n_20_N_80_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.373644,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.508306,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_40_N_80_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.6442,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.585312,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_40_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.002,300,nan,depth-first,LB_from_MIP,nan,nan,0,42795,30674,0,0,0,82,0,0,0,9169,0,1
instance7_n_20_N_80_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.522908,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_40_N_80_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.49177,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_20_N_80_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.325274,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_60_N_80_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,0,24858,14494,0,0,0,356476,0,389628,0,3072,0,69
instance0_n_40_N_80_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,0,46183,26308,0,0,0,433841,0,387976,0,4659,0,28
instance4_n_40_N_80_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,175.2,300,1,depth-first,Columns_Generation,0,1,0,696,381,0,0,0,24263,0,17564,0,103,1,44
instance3_n_20_N_80_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.494672,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_40_N_80_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.61152,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_20_N_80_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.459653,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_20_N_80_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.3121,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_60_N_80_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.097,300,1,depth-first,Columns_Generation,0,1,0,11,0,0,0,0,2569,0,1926,48148852,2,0,283
instance8_n_60_N_80_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.069,300,nan,depth-first,LB_from_MIP,nan,nan,0,16696,16234,0,0,0,42,0,0,0,618,0,133
instance6_n_20_N_80_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.34652,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.019,300,nan,depth-first,LB_from_MIP,nan,nan,0,23766,20355,0,0,0,42,0,0,0,1987,0,138
instance7_n_60_N_80_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,16199,23252,0,0,0,42,0,0,0,6782,0,237
instance6_n_20_N_80_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,0,70162,39862,0,0,0,122,0,0,0,7643,0,10
instance4_n_20_N_80_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.681261,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_80_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,1.47675,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,7
instance1_n_40_N_80_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,5.37288,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_60_N_80_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,3.91686,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_80_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.354656,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_20_N_80_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.238914,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_40_N_80_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.45457,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_20_N_80_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.654963,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_80_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.546937,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_40_N_80_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,40,1,1,2,1,BaB,1.95126,300,1,depth-first,Columns_Generation,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_20_N_80_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.926326,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_60_N_80_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,60,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,0,3900,1995,0,0,0,99951,0,99550,0,499,0,28
instance5_n_20_N_80_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,80,20,1,1,2,1,BaB,0.519603,300,nan,depth-first,LB_from_MIP,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,0
