InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,Objective,isOptimal,NBNodes,InstancePath
instance7_n_10_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0683976,300,1,1,0,nan
instance8_n_10_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0606287,300,1,1,0,nan
instance9_n_10_N_40_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0577622,300,1,1,0,nan
instance0_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0838574,300,1,1,0,nan
instance1_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.103544,300,1,1,0,nan
instance2_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0914855,300,2,1,0,nan
instance3_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0687176,300,0,1,0,nan
instance4_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.069681,300,1,1,0,nan
instance5_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0666058,300,0,1,0,nan
instance6_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0862211,300,0,1,0,nan
instance7_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0822142,300,0,1,0,nan
instance8_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0756492,300,0,1,0,nan
instance9_n_10_N_40_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.152622,300,2,1,213,nan
instance0_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0852871,300,0,1,0,nan
instance1_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0866666,300,0,1,0,nan
instance2_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.077049,300,0,1,0,nan
instance3_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0655401,300,0,1,0,nan
instance4_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0893197,300,0,1,0,nan
instance5_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0779242,300,0,1,0,nan
instance6_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.105827,300,0,1,0,nan
instance7_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.117338,300,2,1,0,nan
instance8_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0768894,300,0,1,0,nan
instance9_n_10_N_40_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0919213,300,0,1,0,nan
instance0_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0710478,300,0,1,0,nan
instance1_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0676691,300,0,1,0,nan
instance2_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0859321,300,0,1,0,nan
instance3_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0908156,300,1,1,0,nan
instance4_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.210367,300,3,1,501,nan
instance5_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.101819,300,0,1,0,nan
instance6_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0877137,300,0,1,0,nan
instance7_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0830841,300,0,1,0,nan
instance8_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0723661,300,0,1,0,nan
instance9_n_10_N_40_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.102673,300,0,1,0,nan
instance0_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0817533,300,0,1,0,nan
instance1_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0929956,300,0,1,0,nan
instance2_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0728338,300,0,1,0,nan
instance3_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0739849,300,0,1,0,nan
instance4_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0824456,300,0,1,0,nan
instance5_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0782209,300,0,1,0,nan
instance6_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0662547,300,0,1,0,nan
instance7_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0842512,300,0,1,0,nan
instance8_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0716053,300,0,1,0,nan
instance9_n_10_N_40_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.07378,300,0,1,0,nan
instance0_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0517146,300,9,1,0,nan
instance1_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.1111,300,4,1,0,nan
instance2_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0603365,300,12,1,0,nan
instance3_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.062963,300,10,1,0,nan
instance4_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0582656,300,7,1,0,nan
instance5_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0632566,300,9,1,0,nan
instance6_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0925008,300,13,1,0,nan
instance7_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0583148,300,10,1,0,nan
instance8_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0552857,300,9,1,0,nan
instance9_n_10_N_40_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0537115,300,11,1,0,nan
instance1_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0588008,300,4,1,0,nan
instance0_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.325241,300,3,1,1223,nan
instance2_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0656902,300,6,1,0,nan
instance3_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0649809,300,5,1,0,nan
instance4_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.07189,300,8,1,0,nan
instance5_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0556339,300,4,1,0,nan
instance6_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0960359,300,4,1,0,nan
instance7_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0644331,300,4,1,0,nan
instance8_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0611165,300,3,1,0,nan
instance9_n_10_N_40_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0741843,300,4,1,0,nan
instance0_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.120638,300,4,1,0,nan
instance1_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0987133,300,0,1,0,nan
instance2_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0858118,300,3,1,0,nan
instance3_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.091044,300,4,1,0,nan
instance4_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0910323,300,1,1,0,nan
instance5_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.058559,300,3,1,0,nan
instance6_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0978,300,4,1,0,nan
instance7_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0574881,300,4,1,0,nan
instance8_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.236641,300,4,1,615,nan
instance9_n_10_N_40_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.083457,300,3,1,0,nan
instance0_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.149177,300,1,1,0,nan
instance1_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.148356,300,3,1,116,nan
instance2_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0686493,300,1,1,0,nan
instance3_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0617277,300,3,1,0,nan
instance4_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.105814,300,1,1,0,nan
instance5_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.071287,300,0,1,0,nan
instance6_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0892693,300,0,1,0,nan
instance7_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.162389,300,2,1,112,nan
instance8_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0938934,300,0,1,0,nan
instance9_n_10_N_40_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.10698,300,2,1,0,nan
instance0_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.103647,300,0,1,0,nan
instance1_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0719912,300,0,1,0,nan
instance2_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.102492,300,0,1,0,nan
instance3_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0679526,300,1,1,0,nan
instance4_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.10542,300,0,1,0,nan
instance5_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0733466,300,0,1,0,nan
instance6_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0715987,300,0,1,0,nan
instance7_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0784143,300,0,1,0,nan
instance8_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0819087,300,0,1,0,nan
instance9_n_10_N_40_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,10,1,1,2,1,MIP,0.0791365,300,0,1,0,nan
instance0_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.257426,300,0,1,0,nan
instance1_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.257182,300,0,1,0,nan
instance2_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.247363,300,0,1,0,nan
instance3_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.218049,300,0,1,0,nan
instance4_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254853,300,0,1,0,nan
instance5_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.16225,300,0,1,0,nan
instance6_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.301664,300,0,1,0,nan
instance7_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.197625,300,0,1,0,nan
instance8_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.235442,300,0,1,0,nan
instance9_n_20_N_40_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.241336,300,0,1,0,nan
instance0_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.309038,300,0,1,0,nan
instance1_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.32137,300,0,1,0,nan
instance2_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.267748,300,0,1,0,nan
instance3_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.322435,300,0,1,0,nan
instance4_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.224897,300,0,1,0,nan
instance5_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.209026,300,0,1,0,nan
instance6_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.228629,300,0,1,0,nan
instance7_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254438,300,0,1,0,nan
instance8_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.247102,300,0,1,0,nan
instance9_n_20_N_40_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.220682,300,0,1,0,nan
instance0_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.22459,300,0,1,0,nan
instance1_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.243751,300,0,1,0,nan
instance2_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.266556,300,0,1,0,nan
instance3_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.235369,300,0,1,0,nan
instance4_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.230568,300,0,1,0,nan
instance5_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.224728,300,0,1,0,nan
instance6_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.255428,300,0,1,0,nan
instance7_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.228902,300,0,1,0,nan
instance8_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.250918,300,0,1,0,nan
instance9_n_20_N_40_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.236311,300,0,1,0,nan
instance0_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.215188,300,0,1,0,nan
instance1_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254572,300,0,1,0,nan
instance2_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.300939,300,0,1,0,nan
instance3_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.396165,300,0,1,0,nan
instance4_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.211149,300,0,1,0,nan
instance5_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.263688,300,0,1,0,nan
instance6_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.298202,300,0,1,0,nan
instance7_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.272587,300,0,1,0,nan
instance8_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.220052,300,0,1,0,nan
instance9_n_20_N_40_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.257469,300,0,1,0,nan
instance0_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.312491,300,0,1,0,nan
instance1_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.259953,300,0,1,0,nan
instance2_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254928,300,0,1,0,nan
instance3_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.248764,300,0,1,0,nan
instance4_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254014,300,0,1,0,nan
instance5_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.228931,300,0,1,0,nan
instance6_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.343721,300,0,1,0,nan
instance7_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.225408,300,0,1,0,nan
instance8_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.271002,300,0,1,80,nan
instance9_n_20_N_40_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.230267,300,0,1,0,nan
instance0_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.283484,300,0,1,0,nan
instance1_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.300105,300,0,1,0,nan
instance2_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.275825,300,0,1,0,nan
instance3_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.258561,300,0,1,0,nan
instance4_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.248294,300,0,1,0,nan
instance5_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.225005,300,0,1,0,nan
instance6_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.205029,300,0,1,0,nan
instance7_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.234543,300,0,1,0,nan
instance8_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.21161,300,0,1,0,nan
instance9_n_20_N_40_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.230974,300,0,1,0,nan
instance0_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.286143,300,0,1,0,nan
instance1_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.211667,300,0,1,0,nan
instance2_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.254249,300,0,1,0,nan
instance3_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.22996,300,0,1,0,nan
instance4_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.280911,300,0,1,0,nan
instance5_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.26589,300,0,1,0,nan
instance6_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.272922,300,0,1,0,nan
instance7_n_20_N_40_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,40,20,1,1,2,1,MIP,0.293391,300,0,1,0,nan
